,Centre,SeriesNum,PET/CT,5minPET,Manufacturer,Scanner,Skull,FrameNum,Activity,image_ref_index,DCM_path,Slice Thickness,Rows,Columns,Number of Slices,Pixel Spacing
326,Newcastle,07,P,False,SIEMENS,TrueV,False,,,155.0,D:/Hoffman/_Newcastle/Sum/,3.0,168,168,148.0,"[2.03642, 2.03642]"
327,Newcastle,08,P,True,SIEMENS,TrueV,False,1.0,49.650865050356494,156.0,D:/Hoffman/_Newcastle/UK AC PET/Frame1/,3.0,128,128,148.0,"[1.97985, 1.97985]"
328,Newcastle,09,P,True,SIEMENS,TrueV,False,2.0,48.10677217966652,156.0,D:/Hoffman/_Newcastle/UK AC PET/Frame2/,3.0,128,128,148.0,"[1.97985, 1.97985]"
329,Newcastle,10,P,True,SIEMENS,TrueV,False,3.0,46.610699072396535,156.0,D:/Hoffman/_Newcastle/UK AC PET/Frame3/,3.0,128,128,148.0,"[1.97985, 1.97985]"
330,Newcastle,11,P,True,SIEMENS,TrueV,False,4.0,45.161152361325755,156.0,D:/Hoffman/_Newcastle/UK AC PET/Frame4/,3.0,128,128,148.0,"[1.97985, 1.97985]"
331,Newcastle,12,P,True,SIEMENS,TrueV,False,5.0,43.75668512147923,156.0,D:/Hoffman/_Newcastle/UK AC PET/Frame5/,3.0,128,128,148.0,"[1.97985, 1.97985]"
332,Newcastle,13,P,True,SIEMENS,TrueV,False,6.0,42.3958954258198,156.0,D:/Hoffman/_Newcastle/UK AC PET/Frame6/,3.0,128,128,148.0,"[1.97985, 1.97985]"
333,RoyalSurrey,01,P,True,SIEMENS,mCT,False,1.0,23.49191168099521,162.0,D:/Hoffman/_RoyalSurrey/withoutSkull/PET_BRAIN_LOCALPETTOURCT_0013/Frame1/,3.0,400,400,74.0,"[1.01821, 1.01821]"
334,RoyalSurrey,02,P,True,SIEMENS,mCT,False,2.0,22.76133642699482,162.0,D:/Hoffman/_RoyalSurrey/withoutSkull/PET_BRAIN_LOCALPETTOURCT_0013/Frame2/,3.0,400,400,74.0,"[1.01821, 1.01821]"
335,RoyalSurrey,03,P,True,SIEMENS,mCT,False,3.0,22.05348134191919,162.0,D:/Hoffman/_RoyalSurrey/withoutSkull/PET_BRAIN_LOCALPETTOURCT_0013/Frame3/,3.0,400,400,74.0,"[1.01821, 1.01821]"
336,RoyalSurrey,04,P,True,SIEMENS,mCT,False,4.0,21.36763985095191,162.0,D:/Hoffman/_RoyalSurrey/withoutSkull/PET_BRAIN_LOCALPETTOURCT_0013/Frame4/,3.0,400,400,74.0,"[1.01821, 1.01821]"
337,RoyalSurrey,05,P,True,SIEMENS,mCT,False,5.0,20.703127353055585,162.0,D:/Hoffman/_RoyalSurrey/withoutSkull/PET_BRAIN_LOCALPETTOURCT_0013/Frame5/,3.0,400,400,74.0,"[1.01821, 1.01821]"
338,RoyalSurrey,06,P,True,SIEMENS,mCT,False,6.0,20.059280537609013,162.0,D:/Hoffman/_RoyalSurrey/withoutSkull/PET_BRAIN_LOCALPETTOURCT_0013/Frame6/,3.0,400,400,74.0,"[1.01821, 1.01821]"
339,RoyalSurrey,07,P,True,SIEMENS,mCT,False,1.0,23.49191168099521,163.0,D:/Hoffman/_RoyalSurrey/withoutSkull/PET_BRAIN_TOURPETTOURCT_0011/Frame1/,3.0,400,400,74.0,"[2.03642, 2.03642]"
340,RoyalSurrey,08,P,True,SIEMENS,mCT,False,2.0,22.76133642699482,163.0,D:/Hoffman/_RoyalSurrey/withoutSkull/PET_BRAIN_TOURPETTOURCT_0011/Frame2/,3.0,400,400,74.0,"[2.03642, 2.03642]"
341,RoyalSurrey,09,P,True,SIEMENS,mCT,False,3.0,22.05348134191919,163.0,D:/Hoffman/_RoyalSurrey/withoutSkull/PET_BRAIN_TOURPETTOURCT_0011/Frame3/,3.0,400,400,74.0,"[2.03642, 2.03642]"
342,RoyalSurrey,10,P,True,SIEMENS,mCT,False,4.0,21.36763985095191,163.0,D:/Hoffman/_RoyalSurrey/withoutSkull/PET_BRAIN_TOURPETTOURCT_0011/Frame4/,3.0,400,400,74.0,"[2.03642, 2.03642]"
343,RoyalSurrey,11,P,True,SIEMENS,mCT,False,5.0,20.703127353055585,163.0,D:/Hoffman/_RoyalSurrey/withoutSkull/PET_BRAIN_TOURPETTOURCT_0011/Frame5/,3.0,400,400,74.0,"[2.03642, 2.03642]"
344,RoyalSurrey,12,P,True,SIEMENS,mCT,False,6.0,20.059280537609013,163.0,D:/Hoffman/_RoyalSurrey/withoutSkull/PET_BRAIN_TOURPETTOURCT_0011/Frame6/,3.0,400,400,74.0,"[2.03642, 2.03642]"
345,RoyalSurrey,13,P,True,SIEMENS,mCT,False,,,163.0,D:/Hoffman/_RoyalSurrey/withoutSkull/PET_BRAIN_TOURPETTOURCT_0011_cropped/,,128,128,444.0,
346,RoyalSurrey,14,P,True,SIEMENS,mCT,True,1.0,32.01697180622197,165.0,D:/Hoffman/_RoyalSurrey/withSkull/PET_BRAIN_LOCALPETTOURCT_0015/Frame1/,3.0,400,400,74.0,"[1.01821, 1.01821]"
347,RoyalSurrey,15,P,True,SIEMENS,mCT,True,2.0,31.02127560119252,165.0,D:/Hoffman/_RoyalSurrey/withSkull/PET_BRAIN_LOCALPETTOURCT_0015/Frame2/,3.0,400,400,74.0,"[1.01821, 1.01821]"
348,RoyalSurrey,16,P,True,SIEMENS,mCT,True,3.0,30.056544564846433,165.0,D:/Hoffman/_RoyalSurrey/withSkull/PET_BRAIN_LOCALPETTOURCT_0015/Frame3/,3.0,400,400,74.0,"[1.01821, 1.01821]"
349,RoyalSurrey,17,P,True,SIEMENS,mCT,True,4.0,29.121815711017096,165.0,D:/Hoffman/_RoyalSurrey/withSkull/PET_BRAIN_LOCALPETTOURCT_0015/Frame4/,3.0,400,400,74.0,"[1.01821, 1.01821]"
350,RoyalSurrey,18,P,True,SIEMENS,mCT,True,5.0,28.216156001456692,165.0,D:/Hoffman/_RoyalSurrey/withSkull/PET_BRAIN_LOCALPETTOURCT_0015/Frame5/,3.0,400,400,74.0,"[1.01821, 1.01821]"
351,RoyalSurrey,19,P,True,SIEMENS,mCT,True,6.0,27.338661414485493,165.0,D:/Hoffman/_RoyalSurrey/withSkull/PET_BRAIN_LOCALPETTOURCT_0015/Frame6/,3.0,400,400,74.0,"[1.01821, 1.01821]"
352,RoyalSurrey,20,P,True,SIEMENS,mCT,True,2.0,31.02127560119252,166.0,D:/Hoffman/_RoyalSurrey/withSkull/PET_BRAIN_TOURPETTOURCT_0017/Frame2/,3.0,400,400,74.0,"[2.03642, 2.03642]"
353,RoyalSurrey,21,P,True,SIEMENS,mCT,True,3.0,30.056544564846433,166.0,D:/Hoffman/_RoyalSurrey/withSkull/PET_BRAIN_TOURPETTOURCT_0017/Frame3/,3.0,400,400,74.0,"[2.03642, 2.03642]"
354,RoyalSurrey,22,P,True,SIEMENS,mCT,True,4.0,29.121815711017096,166.0,D:/Hoffman/_RoyalSurrey/withSkull/PET_BRAIN_TOURPETTOURCT_0017/Frame4/,3.0,400,400,74.0,"[2.03642, 2.03642]"
355,RoyalSurrey,23,P,True,SIEMENS,mCT,True,5.0,28.216156001456692,166.0,D:/Hoffman/_RoyalSurrey/withSkull/PET_BRAIN_TOURPETTOURCT_0017/Frame5/,3.0,400,400,74.0,"[2.03642, 2.03642]"
356,RoyalSurrey,24,P,True,SIEMENS,mCT,True,6.0,27.338661414485493,166.0,D:/Hoffman/_RoyalSurrey/withSkull/PET_BRAIN_TOURPETTOURCT_0017/Frame6/,3.0,400,400,74.0,"[2.03642, 2.03642]"
357,RoyalSurrey,25,P,True,SIEMENS,mCT,True,,,166.0,D:/Hoffman/_RoyalSurrey/withSkull/PET_BRAIN_TOURPETTOURCT_0017_cropped/,,128,128,444.0,
358,Sheffield,01,P,True,PHILIPS,Gemini TF 64,False,1.0,38.0372550546577,168.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_noskull/S888101/Frame1/,2.0,128,128,90.0,"[2.000000, 2.000000]"
359,Sheffield,02,P,True,PHILIPS,Gemini TF 64,False,2.0,36.85433398589192,168.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_noskull/S888101/Frame2/,2.0,128,128,90.0,"[2.000000, 2.000000]"
360,Sheffield,03,P,True,PHILIPS,Gemini TF 64,False,3.0,35.708200594179054,168.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_noskull/S888101/Frame3/,2.0,128,128,90.0,"[2.000000, 2.000000]"
361,Sheffield,04,P,True,PHILIPS,Gemini TF 64,False,4.0,34.59771081909218,168.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_noskull/S888101/Frame4/,2.0,128,128,90.0,"[2.000000, 2.000000]"
362,Sheffield,05,P,True,PHILIPS,Gemini TF 64,False,5.0,33.52175617935384,168.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_noskull/S888101/Frame5/,2.0,128,128,90.0,"[2.000000, 2.000000]"
363,Sheffield,06,P,True,PHILIPS,Gemini TF 64,False,6.0,32.479262666359624,168.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_noskull/S888101/Frame6/,2.0,128,128,90.0,"[2.000000, 2.000000]"
364,Sheffield,07,P,True,PHILIPS,Gemini TF 64,False,1.0,38.0372550546577,169.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_noskull/S907700/Frame1/,2.0,128,128,90.0,"[2.000000, 2.000000]"
365,Sheffield,08,P,True,PHILIPS,Gemini TF 64,False,2.0,36.85433398589192,169.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_noskull/S907700/Frame2/,2.0,128,128,90.0,"[2.000000, 2.000000]"
366,Sheffield,09,P,True,PHILIPS,Gemini TF 64,False,3.0,35.708200594179054,169.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_noskull/S907700/Frame3/,2.0,128,128,90.0,"[2.000000, 2.000000]"
367,Sheffield,10,P,True,PHILIPS,Gemini TF 64,False,4.0,34.59771081909218,169.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_noskull/S907700/Frame4/,2.0,128,128,90.0,"[2.000000, 2.000000]"
368,Sheffield,11,P,True,PHILIPS,Gemini TF 64,False,5.0,33.52175617935384,169.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_noskull/S907700/Frame5/,2.0,128,128,90.0,"[2.000000, 2.000000]"
369,Sheffield,12,P,True,PHILIPS,Gemini TF 64,False,6.0,32.479262666359624,169.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_noskull/S907700/Frame6/,2.0,128,128,90.0,"[2.000000, 2.000000]"
370,Sheffield,13,P,True,PHILIPS,Gemini TF 64,True,1.0,26.701670508398298,170.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_withskull/S12220/Frame1/,2.0,128,128,90.0,"[2.000000, 2.000000]"
371,Sheffield,14,P,True,PHILIPS,Gemini TF 64,True,2.0,25.871274924641305,170.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_withskull/S12220/Frame2/,2.0,128,128,90.0,"[2.000000, 2.000000]"
372,Sheffield,15,P,True,PHILIPS,Gemini TF 64,True,3.0,25.066703823487607,170.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_withskull/S12220/Frame3/,2.0,128,128,90.0,"[2.000000, 2.000000]"
373,Sheffield,16,P,True,PHILIPS,Gemini TF 64,True,4.0,24.28715408903104,170.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_withskull/S12220/Frame4/,2.0,128,128,90.0,"[2.000000, 2.000000]"
374,Sheffield,17,P,True,PHILIPS,Gemini TF 64,True,5.0,23.531847581477003,170.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_withskull/S12220/Frame5/,2.0,128,128,90.0,"[2.000000, 2.000000]"
375,Sheffield,18,P,True,PHILIPS,Gemini TF 64,True,6.0,22.80003036041006,170.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_withskull/S12220/Frame6/,2.0,128,128,90.0,"[2.000000, 2.000000]"
376,Sheffield,19,P,True,PHILIPS,Gemini TF 64,True,1.0,26.701670508398298,171.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_withskull/S12420/Frame1/,2.0,128,128,90.0,"[2.000000, 2.000000]"
377,Sheffield,20,P,True,PHILIPS,Gemini TF 64,True,2.0,25.871274924641305,171.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_withskull/S12420/Frame2/,2.0,128,128,90.0,"[2.000000, 2.000000]"
378,Sheffield,21,P,True,PHILIPS,Gemini TF 64,True,3.0,25.066703823487607,171.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_withskull/S12420/Frame3/,2.0,128,128,90.0,"[2.000000, 2.000000]"
379,Sheffield,22,P,True,PHILIPS,Gemini TF 64,True,4.0,24.28715408903104,171.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_withskull/S12420/Frame4/,2.0,128,128,90.0,"[2.000000, 2.000000]"
380,Sheffield,23,P,True,PHILIPS,Gemini TF 64,True,5.0,23.531847581477003,171.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_withskull/S12420/Frame5/,2.0,128,128,90.0,"[2.000000, 2.000000]"
381,Sheffield,24,P,True,PHILIPS,Gemini TF 64,True,6.0,22.80003036041006,171.0,D:/Hoffman/_Sheffield/sheffield_hoffman/PET_withskull/S12420/Frame6/,2.0,128,128,90.0,"[2.000000, 2.000000]"
382,StThomas,01,P,True,GE,D710,False,1.0,45.18801840242475,172.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5HOFFMANNOSKULLVPHDDYN_Std/Frame1/,3.27,128,128,47.0,"[1.953125, 1.953125]"
383,StThomas,02,P,True,GE,D710,False,2.0,43.78271565523142,172.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5HOFFMANNOSKULLVPHDDYN_Std/Frame2/,3.27,128,128,47.0,"[1.953125, 1.953125]"
384,StThomas,03,P,True,GE,D710,False,3.0,42.42111643567858,172.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5HOFFMANNOSKULLVPHDDYN_Std/Frame3/,3.27,128,128,47.0,"[1.953125, 1.953125]"
385,StThomas,04,P,True,GE,D710,False,4.0,41.10186160721572,172.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5HOFFMANNOSKULLVPHDDYN_Std/Frame4/,3.27,128,128,47.0,"[1.953125, 1.953125]"
386,StThomas,05,P,True,GE,D710,False,5.0,39.823634301096874,172.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5HOFFMANNOSKULLVPHDDYN_Std/Frame5/,3.27,128,128,47.0,"[1.953125, 1.953125]"
387,StThomas,06,P,True,GE,D710,False,6.0,38.58515860189359,172.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5HOFFMANNOSKULLVPHDDYN_Std/Frame6/,3.27,128,128,47.0,"[1.953125, 1.953125]"
388,StThomas,07,P,True,GE,D710,False,1.0,45.18801840242475,173.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXDYN/Frame1/,3.27,128,128,47.0,"[1.953125, 1.953125]"
389,StThomas,08,P,True,GE,D710,False,2.0,43.78271565523142,173.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXDYN/Frame2/,3.27,128,128,47.0,"[1.953125, 1.953125]"
390,StThomas,09,P,True,GE,D710,False,3.0,42.42111643567858,173.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXDYN/Frame3/,3.27,128,128,47.0,"[1.953125, 1.953125]"
391,StThomas,10,P,True,GE,D710,False,4.0,41.10186160721572,173.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXDYN/Frame4/,3.27,128,128,47.0,"[1.953125, 1.953125]"
392,StThomas,11,P,True,GE,D710,False,5.0,39.823634301096874,173.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXDYN/Frame5/,3.27,128,128,47.0,"[1.953125, 1.953125]"
393,StThomas,12,P,True,GE,D710,False,6.0,38.58515860189359,173.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXDYN/Frame6/,3.27,128,128,47.0,"[1.953125, 1.953125]"
394,StThomas,13,P,True,GE,D710,False,1.0,45.18801840242475,173.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXDYN_Extra/Frame1/,3.27,128,128,47.0,"[1.953125, 1.953125]"
395,StThomas,14,P,True,GE,D710,False,2.0,43.78271565523142,173.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXDYN_Extra/Frame2/,3.27,128,128,47.0,"[1.953125, 1.953125]"
396,StThomas,15,P,True,GE,D710,False,3.0,42.42111643567858,173.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXDYN_Extra/Frame3/,3.27,128,128,47.0,"[1.953125, 1.953125]"
397,StThomas,16,P,True,GE,D710,False,4.0,41.10186160721572,173.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXDYN_Extra/Frame4/,3.27,128,128,47.0,"[1.953125, 1.953125]"
398,StThomas,17,P,True,GE,D710,False,5.0,39.823634301096874,173.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXDYN_Extra/Frame5/,3.27,128,128,47.0,"[1.953125, 1.953125]"
399,StThomas,18,P,True,GE,D710,False,6.0,38.58515860189359,173.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXDYN_Extra/Frame6/,3.27,128,128,47.0,"[1.953125, 1.953125]"
400,StThomas,19,P,True,GE,D710,False,1.0,45.18801840242475,175.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXSDYN/Frame1/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
401,StThomas,20,P,True,GE,D710,False,2.0,43.78271565523142,175.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXSDYN/Frame2/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
402,StThomas,21,P,True,GE,D710,False,3.0,42.42111643567858,175.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXSDYN/Frame3/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
403,StThomas,22,P,True,GE,D710,False,4.0,41.10186160721572,175.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXSDYN/Frame4/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
404,StThomas,23,P,True,GE,D710,False,5.0,39.823634301096874,175.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXSDYN/Frame5/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
405,StThomas,24,P,True,GE,D710,False,6.0,38.58515860189359,175.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXSDYN/Frame6/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
406,StThomas,25,P,True,GE,D710,False,1.0,45.18801840242475,175.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXSDYN_Local/Frame1/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
407,StThomas,26,P,True,GE,D710,False,2.0,43.78271565523142,175.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXSDYN_Local/Frame2/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
408,StThomas,27,P,True,GE,D710,False,3.0,42.42111643567858,175.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXSDYN_Local/Frame3/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
409,StThomas,28,P,True,GE,D710,False,4.0,41.10186160721572,175.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXSDYN_Local/Frame4/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
410,StThomas,29,P,True,GE,D710,False,5.0,39.823634301096874,175.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXSDYN_Local/Frame5/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
411,StThomas,30,P,True,GE,D710,False,6.0,38.58515860189359,175.0,D:/Hoffman/_StThomas/D5_HOFFMAN_NOSKULL/D5PETFDGBRAINVPFXSDYN_Local/Frame6/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
412,StThomas,31,P,True,GE,D710,True,1.0,35.09606982151711,177.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5HOFFMAN_SKULLVPHDDYN_Std/Frame1/,3.27,128,128,47.0,"[1.953125, 1.953125]"
413,StThomas,32,P,True,GE,D710,True,2.0,34.004616708954416,177.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5HOFFMAN_SKULLVPHDDYN_Std/Frame2/,3.27,128,128,47.0,"[1.953125, 1.953125]"
414,StThomas,33,P,True,GE,D710,True,3.0,32.94710671033528,177.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5HOFFMAN_SKULLVPHDDYN_Std/Frame3/,3.27,128,128,47.0,"[1.953125, 1.953125]"
415,StThomas,34,P,True,GE,D710,True,4.0,31.92248422833634,177.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5HOFFMAN_SKULLVPHDDYN_Std/Frame4/,3.27,128,128,47.0,"[1.953125, 1.953125]"
416,StThomas,35,P,True,GE,D710,True,5.0,30.929726493668568,177.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5HOFFMAN_SKULLVPHDDYN_Std/Frame5/,3.27,128,128,47.0,"[1.953125, 1.953125]"
417,StThomas,36,P,True,GE,D710,True,6.0,29.967842544157772,177.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5HOFFMAN_SKULLVPHDDYN_Std/Frame6/,3.27,128,128,47.0,"[1.953125, 1.953125]"
418,StThomas,37,P,True,GE,D710,True,1.0,35.09606982151711,178.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXDYN/Frame1/,3.27,128,128,47.0,"[1.953125, 1.953125]"
419,StThomas,38,P,True,GE,D710,True,2.0,34.004616708954416,178.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXDYN/Frame2/,3.27,128,128,47.0,"[1.953125, 1.953125]"
420,StThomas,39,P,True,GE,D710,True,3.0,32.94710671033528,178.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXDYN/Frame3/,3.27,128,128,47.0,"[1.953125, 1.953125]"
421,StThomas,40,P,True,GE,D710,True,4.0,31.92248422833634,178.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXDYN/Frame4/,3.27,128,128,47.0,"[1.953125, 1.953125]"
422,StThomas,41,P,True,GE,D710,True,5.0,30.929726493668568,178.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXDYN/Frame5/,3.27,128,128,47.0,"[1.953125, 1.953125]"
423,StThomas,42,P,True,GE,D710,True,6.0,29.967842544157772,178.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXDYN/Frame6/,3.27,128,128,47.0,"[1.953125, 1.953125]"
424,StThomas,43,P,True,GE,D710,True,1.0,35.09606982151711,178.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXDYN_Extra/Frame1/,3.27,128,128,47.0,"[1.953125, 1.953125]"
425,StThomas,44,P,True,GE,D710,True,2.0,34.004616708954416,178.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXDYN_Extra/Frame2/,3.27,128,128,47.0,"[1.953125, 1.953125]"
426,StThomas,45,P,True,GE,D710,True,3.0,32.94710671033528,178.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXDYN_Extra/Frame3/,3.27,128,128,47.0,"[1.953125, 1.953125]"
427,StThomas,46,P,True,GE,D710,True,4.0,31.92248422833634,178.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXDYN_Extra/Frame4/,3.27,128,128,47.0,"[1.953125, 1.953125]"
428,StThomas,47,P,True,GE,D710,True,5.0,30.929726493668568,178.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXDYN_Extra/Frame5/,3.27,128,128,47.0,"[1.953125, 1.953125]"
429,StThomas,48,P,True,GE,D710,True,6.0,29.967842544157772,178.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXDYN_Extra/Frame6/,3.27,128,128,47.0,"[1.953125, 1.953125]"
430,StThomas,49,P,True,GE,D710,True,1.0,35.09606982151711,180.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXSDYN/Frame1/,3.27,128,128,47.0,"[1.953125, 1.953125]"
431,StThomas,50,P,True,GE,D710,True,2.0,34.004616708954416,180.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXSDYN/Frame2/,3.27,128,128,47.0,"[1.953125, 1.953125]"
432,StThomas,51,P,True,GE,D710,True,3.0,32.94710671033528,180.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXSDYN/Frame3/,3.27,128,128,47.0,"[1.953125, 1.953125]"
433,StThomas,52,P,True,GE,D710,True,4.0,31.92248422833634,180.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXSDYN/Frame4/,3.27,128,128,47.0,"[1.953125, 1.953125]"
434,StThomas,53,P,True,GE,D710,True,5.0,30.929726493668568,180.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXSDYN/Frame5/,3.27,128,128,47.0,"[1.953125, 1.953125]"
435,StThomas,54,P,True,GE,D710,True,6.0,29.967842544157772,180.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXSDYN/Frame6/,3.27,128,128,47.0,"[1.953125, 1.953125]"
436,StThomas,55,P,True,GE,D710,True,1.0,35.09606982151711,180.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXSDYN_Local/Frame1/,3.27,128,128,47.0,"[1.953125, 1.953125]"
437,StThomas,56,P,True,GE,D710,True,2.0,34.004616708954416,180.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXSDYN_Local/Frame2/,3.27,128,128,47.0,"[1.953125, 1.953125]"
438,StThomas,57,P,True,GE,D710,True,3.0,32.94710671033528,180.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXSDYN_Local/Frame3/,3.27,128,128,47.0,"[1.953125, 1.953125]"
439,StThomas,58,P,True,GE,D710,True,4.0,31.92248422833634,180.0,D:/Hoffman/_StThomas/D5_HOFFMAN_SKULL/D5PETBRAINVPFXSDYN_Local/Frame4/,3.27,128,128,47.0,"[1.953125, 1.953125]"
